ID,country,designation,points,price,province,region,variety,winery
446,Spain,Brunus,87,28.0,Catalonia,Montsant,Red Blend,Portal del Montsant
447,Italy,Riserva,87,52.0,Tuscany,Brunello di Montalcino,Sangiovese,La Collina dei Lecci
448,Italy,Vigna Manapetra Riserva,87,58.0,Tuscany,Brunello di Montalcino,Sangiovese,Fattoria La Lecciaia
451,Italy,Senza Solfiti Aggiunti,86,15.0,Veneto,Soave,White Blend,Latium di Morini
452,US,Cannon Block,86,26.0,California,Knights Valley,Chardonnay,Lawer
455,Argentina,Alma Mora,86,10.0,Other,San Juan,Sauvignon Blanc,Finca Las Moras
458,US,Estate Grown Cabernet,86,35.0,Washington,Red Mountain,Rosé,Obelisco Estate
462,US,Porter and Plot,86,31.0,California,Napa Valley,Cabernet Sauvignon,Winc
465,US,Reserve,86,18.0,California,Mendocino County,Pinot Noir,Angeline
468,US,Estate Vineyard,86,24.0,California,Paso Robles,Chardonnay,Eberle
472,US,Osborn Ranch,86,38.0,California,Alexander Valley,Primitivo,DeLorimier
475,US,The Deep Six,86,32.0,California,South Coast,Red Blend,Hawk Watch Winery
480,US,Charles Vineyard Clone O5,89,49.0,California,Anderson Valley,Pinot Noir,Foursight
482,France,Bastide de Beauvert,89,11.0,Rhône Valley,Côtes du Rhône,Grenache-Syrah,Les Vignobles Foncalieu
483,Italy,Montesodi,89,43.0,Tuscany,Toscana,Sangiovese,Marchesi de' Frescobaldi
484,France,Les Gravels,89,19.0,Southwest France,Gaillac,Red Blend,Domaine Rotier
485,France,Les Gravels,89,28.0,Southwest France,Gaillac,White Blend,Domaine Rotier
489,US,Cheval Rouge Reserve,89,30.0,California,Carmel Valley,Bordeaux-style Red Blend,Boëté
490,Italy,Coniale,89,55.0,Tuscany,Toscana,Cabernet Sauvignon,Castellare di Castellina
492,US,Nicholas Estate Reserve,89,46.0,Oregon,Chehalem Mountains,Pinot Noir,Anam Cara
494,US,Fourplay,89,43.0,California,Santa Ynez Valley,Red Blend,Carhartt Vineyard
496,US,Thompson Vineyard,89,39.0,California,Santa Barbara County,Syrah,Rideau
497,Italy,Daniello,89,30.0,Tuscany,Toscana,Red Blend,Tenuta di Trecciano
498,Italy,Il Tarabuso,89,45.0,Tuscany,Toscana,Cabernet Sauvignon,Terre del Marchesato
500,France,Belleruche,89,15.0,Rhône Valley,Côtes du Rhône,Grenache-Syrah,M. Chapoutier
501,US,Paderewski Vineyard,89,65.0,California,Paso Robles,Zinfandel,Epoch Estate Wines
504,US,Martinelli,89,60.0,California,Paso Robles,Zinfandel,Lone Madrone
505,US,Momtazi Vineyard,89,44.0,Oregon,McMinnville,Pinot Noir,Kelley Fox
506,Spain,Val do Salnés,89,25.0,Galicia,Rías Baixas,Albariño,Mar de Frades
507,Italy,Carmione,89,30.0,Tuscany,Toscana,Red Blend,Pratesi
509,Spain,Brut,89,18.0,Catalonia,Cava,Sparkling Blend,Castellroig
510,US,Dutton Ranch Mill Station Vineyard,92,30.0,California,Green Valley,Chardonnay,Martin Ray
513,US,Black Chicken,92,45.0,California,Napa Valley,Zinfandel,Robert Biale
514,US,Cambium,92,125.0,California,Napa Valley,Bordeaux-style Red Blend,Sequoia Grove
516,US,Fergalicious,92,40.0,California,Santa Ynez Valley,Red Blend,Ferguson Crest
517,Canada,Cave Spring Vineyard Estate Bottled VQA,92,17.0,Ontario,Beamsville Bench,Riesling,Cave Spring
518,US,Loner W11-B,92,60.0,California,Santa Maria Valley,Chardonnay,Sanguis
520,US,Hyde Vineyard,92,68.0,California,Carneros,Chardonnay,Ram's Gate
522,US,Conner Lee,92,32.0,Washington,Columbia Valley (WA),Chardonnay,Array
523,US,White Hawk Vineyard,92,45.0,California,Santa Barbara County,Syrah,Vie Winery
524,US,Celilo Vineyard,92,66.0,Washington,Columbia Gorge (WA),Chardonnay,Woodward Canyon
525,France,Bruderbach Clos des Frères,92,29.0,Alsace,Alsace,Riesling,Domaine Loew
526,France,Jubiléé,92,63.0,Alsace,Alsace,Riesling,Hugel
527,US,Melville Vineyard,92,32.0,California,Sta. Rita Hills,Chardonnay,Lafond
528,US,Quail Hill Vineyard,92,55.0,California,Russian River Valley,Chardonnay,Lynmar
530,Italy,Canova,92,45.0,Piedmont,Barbaresco,Nebbiolo,Ressia
531,US,Kristen's Cuvee,92,20.0,California,California,Viognier,Rock Wall
532,Italy,Sottocastello di Novello Riserva,92,50.0,Piedmont,Barolo,Nebbiolo,Piazzo Armando
536,US,Nielson Vineyard,92,32.0,California,Santa Maria Valley,Chardonnay,Byron
538,US,Collaboration Series,92,35.0,Washington,Red Mountain,Viognier,Force Majeure
539,US,Fort Ross Vineyard,92,44.0,California,Fort Ross-Seaview,Chardonnay,Fort Ross
540,US,Monarch Mine Vineyards,90,24.0,California,Sierra Foothills,Cabernet Franc,Easton
543,France,Les Marconnets Premier Cru,90,50.0,Burgundy,Beaune,Pinot Noir,Labouré-Roi
545,US,Estate Vineyards,90,23.0,California,Central Coast,Pinot Noir,MacMurray Ranch
546,US,Sundawg Ridge Vineyard,90,49.0,California,Green Valley,Pinot Noir,MacPhail
550,France,Bastion Premier Cru,90,59.0,Burgundy,Beaune,Chardonnay,Chanson Père et Fils
551,France,Rosenberg,90,24.0,Alsace,Alsace,Sylvaner,Domaine Barmès-Buecher
553,France,L'Aplomb,90,20.0,Alsace,Alsace,White Blend,Domaine Rieflé-Landmann
554,France,Réserve,90,20.0,Alsace,Alsace,Pinot Blanc,Domaine Weinbach
557,US,Montecillo Vineyard,90,42.0,California,Sonoma Valley,Zinfandel,Ordaz Family Wines
558,Italy,Bianco Dry,90,22.0,Sicily & Sardinia,Noto,Moscato,Planeta
560,US,Guadalupe Vineyard,90,48.0,Oregon,Dundee Hills,Pinot Noir,Soléna
564,Spain,Fincas de la Villa Reserva,90,20.0,Northern Spain,Rioja,Tempranillo,Bodegas Muriel
565,Spain,Crianza,90,17.0,Northern Spain,Rioja,Tempranillo Blend,Burgo Viejo
566,US,Made with Organically Grown Grapes,90,22.0,California,Sierra Foothills,Merlot,Chacewater
570,US,Sunny View,94,62.0,California,Russian River Valley,Pinot Noir,The Calling
571,US,Wichmann Dundee Estate,94,49.0,Oregon,Dundee Hills,Pinot Noir,Trisaetum
572,France,Château Bouscassé,94,25.0,Southwest France,Madiran,Red Blend,Vignobles Brumont
573,US,Reserve,94,95.0,California,Rutherford,Cabernet Sauvignon,Frank Family
574,US,Haynes Old Block,94,55.0,California,Coombsville,Chardonnay,Ancien
577,France,Dou Barringuet,94,40.0,Southwest France,Madiran,Tannat-Cabernet,Château de Gayon
578,US,Cuvée Sandre,94,68.0,California,Sta. Rita Hills,Pinot Noir,Demetria
579,US,Two Barns Vineyard,94,90.0,Oregon,Dundee Hills,Pinot Noir,Domaine Serene
580,France,Seigneur de Grézette,93,25.0,Southwest France,Cahors,Malbec-Merlot,Château Lagrézette
581,US,Rogers Creek,93,60.0,California,Sonoma Coast,Pinot Noir,Cherry Pie
584,US,Oliver's Vineyard,93,85.0,California,Alexander Valley,Cabernet Sauvignon,Aperture
585,US,Ocean's Ghost Babcock Vineyard,93,60.0,California,Sta. Rita Hills,Pinot Noir,Babcock
586,Spain,Reserva Edición Especial Sergio Hernández,93,64.0,Northern Spain,Ribera del Duero,Tempranillo,Lleiroso
589,US,Bien Nacido Vineyard,93,55.0,California,Santa Maria Valley,Syrah,Nicora
591,US,Medici Vineyard,93,48.0,Oregon,Chehalem Mountains,Pinot Noir,Patricia Green Cellars
592,US,Story Vineyard,93,40.0,California,Amador County,Zinfandel,Renwood
593,US,Santa Catalina Island Vineyards,93,60.0,California,California,Chardonnay,Rusack
594,US,Hughes,93,120.0,California,Howell Mountain,Cabernet Sauvignon,Sbragia
596,US,A Ken Forrester Wine Farrow Ranch,93,100.0,California,Alexander Valley,Cabernet Sauvignon,The Bridge
597,US,Scottsdale Vineyard,93,34.0,California,Lodi,Zinfandel,Harney Lane
598,Spain,Reserva,93,91.0,Northern Spain,Ribera del Duero,Red Blend,Pago de Carraovejas
600,US,Hendry Vineyard,91,40.0,California,Napa Valley,Zinfandel,Rock Wall
604,Italy,Punggl,91,26.0,Northeastern Italy,Alto Adige,Pinot Grigio,Nals Margreid
605,US,Bald Mountain Vineyard,91,45.0,California,Ben Lomond Mountain,Pinot Noir,Beauregard
611,Italy,Manna,91,41.0,Northeastern Italy,Vigneti delle Dolomiti,White Blend,Franz Haas
612,US,Oregon Hawks View Vineyard,91,26.0,Oregon,Chehalem Mountains,Pinot Gris,Hawks View
614,US,Estate Grown,91,28.0,California,Russian River Valley,Chardonnay,J Vineyards & Winery
616,US,Lorenzo Vineyard,91,38.0,California,Russian River Valley,Chardonnay,La Follette
617,US,Jillian's Blend,91,44.0,California,Napa Valley,Red Blend,Laird
618,US,Rodgers Creek Vineyard,91,45.0,California,Sonoma Coast,Pinot Noir,Les Voleurs
625,US,Griva Vineyard Late Harvest,91,50.0,California,Arroyo Seco,Sauvignon Blanc,Bernardus
626,Italy,Lahn,91,21.0,Northeastern Italy,Alto Adige,Sauvignon,Cantina Produttori San Michele Appiano
629,France,Les Monts de Boncourt,91,60.0,Burgundy,Côtes de Nuits Villages,Chardonnay,Domaine de Bellene
631,Australia,The Dagger,90,20.0,South Australia,Adelaide Hills,Pinot Noir,Riposte
632,Italy,Cannubi Boschis,90,75.0,Piedmont,Barolo,Nebbiolo,Virna Borgogno
634,Italy,del Comune di Serralunga d'Alba,90,75.0,Piedmont,Barolo,Nebbiolo,Alessandro Rivetto
635,US,Soul Shaker Cass Vineyard,90,64.0,California,Paso Robles,Bordeaux-style Red Blend,Ascension Cellars
636,US,Estate Grown,90,18.0,California,Russian River Valley,Gewürztraminer,Balletto
637,Italy,Sottocastello di Novello,90,75.0,Piedmont,Barolo,Nebbiolo,Ca' Viola
639,Italy,Bricco Rocca,90,42.0,Piedmont,Barolo,Nebbiolo,Cascina Ballarin
640,Italy,Sil Nizza,90,18.0,Piedmont,Barbera d'Asti Superiore,Barbera,Cascina Liuzzi
641,Spain,Sin Palabras Castrovaldés,90,20.0,Galicia,Rías Baixas,Albariño,Castro Brey
642,US,Estate Grown,90,40.0,California,Edna Valley,Pinot Noir,Chamisal Vineyards
643,France,Prieuré de Cénac,90,25.0,Southwest France,Cahors,Malbec,Château Saint-Didier-Parnac
645,US,Estate,90,18.0,Oregon,Willamette Valley,Gewürztraminer,David Hill
646,US,Cuvée Luke Saralee's Vineyard,90,30.0,California,Russian River Valley,Rhône-style White Blend,Davis Family
647,France,La Croix d'Argon,90,13.0,Southwest France,Côtes de Gascogne,Red Blend,Domaine d'Arton
648,France,Vaillons Premier Cru,90,45.0,Burgundy,Chablis,Chardonnay,Domaine Gérard Duplessis
650,US,Laki's Vineyard Estate,90,111.0,California,Oak Knoll District,Cabernet Sauvignon,Eleven Eleven
651,Italy,Bricco dei Merli,90,35.0,Piedmont,Barbera d'Alba,Barbera,Elvio Cogno
652,US,Estate,90,32.0,Oregon,Rogue Valley,Tempranillo,Folin Cellars
653,Italy,Marasco,90,88.0,Piedmont,Barolo,Nebbiolo,Franco M. Martinetti
654,US,Backbone,90,57.0,Oregon,Oregon,Pinot Noir,King Estate
655,US,Campbell McKinney Vineyard,90,34.0,California,Russian River Valley,Grenache,Kobler
656,US,Truffle Hill,90,24.0,Oregon,Willamette Valley,Chardonnay,Left Coast Cellars
657,Italy,Fraschin,90,45.0,Piedmont,Barolo,Nebbiolo,Manzone Fratelli
658,Italy,Pressenda,90,74.0,Piedmont,Barolo,Nebbiolo,Marziano Abbona
660,Australia,Applejack Vineyard,88,42.0,Victoria,Yarra Valley,Pinot Noir,Giant Steps
662,Argentina,Grande Reserve,88,25.0,Mendoza Province,Tupungato,Malbec,Domaine Jean Bousquet
663,France,Le Pierrier,88,35.0,Loire Valley,Sancerre,Sauvignon Blanc,Domaine Thomas & Fils
664,US,The Mariner,88,45.0,California,Dry Creek Valley,Meritage,Dry Creek Vineyard
668,France,Cuvée Silice,88,25.0,Loire Valley,Pouilly-Fumé,Sauvignon Blanc,Francis Blanchet
669,Italy,Mondoca di Bussia,88,80.0,Piedmont,Barolo,Nebbiolo,Germano Angelo
671,US,Estate Vineyard,88,22.0,California,Sonoma Coast,Gewürztraminer,Gundlach Bundschu
672,France,Cuvée C.M.,88,28.0,Loire Valley,Sancerre,Sauvignon Blanc,Jean-Max Roger
673,US,Estate,88,25.0,California,Arroyo Grande Valley,Pinot Noir,Laetitia
674,US,Diversité,88,48.0,Oregon,Willamette Valley,Pinot Noir,Le Cadeau
675,US,Estate,88,19.0,California,Santa Barbara County,Viognier,Lucas & Lewellen
677,Italy,Villero,88,77.0,Piedmont,Barolo,Nebbiolo,Boroli
678,US,Stainless,88,18.0,California,Central Coast,Chardonnay,Chamisal Vineyards
685,US,Sarah Jane's Block Reserve,88,65.0,Oregon,Willamette Valley,Pinot Noir,Coeur de Terre
686,US,Estate Grown,88,25.0,California,Carneros,Chardonnay,Cuvaison
687,US,Spire,88,48.0,California,Carneros-Napa Valley,Pinot Noir,Cuvaison
689,Spain,Made With Organic Grapes,88,11.0,Central Spain,Vino de la Tierra de Castilla,Tempranillo,Venta Morales
690,US,Estate Grown,90,55.0,California,Moon Mountain District Sonoma County,Cabernet Sauvignon,Korbin Kameron
691,Spain,Leopardi Brut Nature Gran Reserva,90,35.0,Catalonia,Cava,Sparkling Blend,Llopart
693,US,Sangiacomo Green Acres Hill,90,46.0,California,Sonoma Coast,Chardonnay,Eric Kent
694,US,Bien Nacido Vineyard,90,55.0,California,Santa Barbara County,Pinot Noir,Fess Parker
697,US,Lust,90,27.0,New York,Finger Lakes,Pinot Noir,Inspire Moore
698,US,En Hommage,90,28.0,Washington,Yakima Valley,Syrah,Kevin White
702,US,D,90,36.0,California,Happy Canyon of Santa Barbara,Sauvignon Blanc,Margerum
703,US,1105,90,48.0,California,Paso Robles,Red Blend,MCV
704,US,Olivet Lane,90,60.0,California,Russian River Valley,Chardonnay,Merry Edwards
705,Canada,Reserve,90,24.0,British Columbia,Okanagan Valley,Riesling,Mission Hill
706,US,Estate Grown,90,42.0,California,Oak Knoll District,Cabernet Franc,Monticello Vineyards
708,US,Nance's Vineyard,90,39.0,California,Alexander Valley,Zinfandel,Ousterhout
709,US,Redwood Ranch,90,25.0,California,Alexander Valley,Sauvignon Blanc,Ousterhout
710,US,Damn Straight,90,40.0,Washington,Columbia Valley (WA),Bordeaux-style Red Blend,Plumb Cellars
716,Spain,Viña AB Amontillado Seco,90,26.0,Andalucia,Jerez,Palomino,González Byass
717,Italy,Riserva,90,25.0,Tuscany,Chianti Classico,Red Blend,Il Brunone
720,US,Harvest,86,18.0,California,California,Red Blend,The Naked Grape
722,Argentina,Brutal,86,26.0,Mendoza Province,Mendoza,Torrontés,Via Revolucionaria
723,Argentina,Familia Navarro Torrre Grand Gold Medal,86,39.0,Other,Argentina,Malbec-Cabernet Sauvignon,Bodega Las Cañitas
725,US,Saluté,85,15.0,California,Livermore Valley,Red Blend,Rubino Estates Winery
726,France,Bélingard,85,9.0,Southwest France,Bergerac Rosé,Rosé,Château Bélingard
727,France,Les Petits Clément Merlot Duras,85,16.0,Southwest France,Côtes du Tarn,Red Blend,Château Clément Termes
732,France,Pigmentum Malbec,85,12.0,Southwest France,Côtes du Lot,Rosé,Georges Vigouroux
733,France,Les Terrasses,85,14.0,Southwest France,Cahors,Malbec,Rigal
738,Italy,Monopolio,85,10.0,Veneto,Soave Classico,Garganega,Cantina di Gambellara
739,Argentina,Nuna Estate,85,13.0,Mendoza Province,Mendoza,White Blend,Chakana
742,Argentina,Eggo Tinta de Tiza,85,30.0,Mendoza Province,Tupungato,Bordeaux-style Red Blend,Zorzal
743,Spain,Colección Vivanco Dulce de Invierno Late Harvest,85,50.0,Northern Spain,Rioja,Red Blend,Vivanco
745,France,Bastide de Beauvert,85,11.0,Rhône Valley,Côtes du Rhône,Rhône-style Red Blend,Les Vignobles Foncalieu
746,Argentina,Cruzat Brut Rosé Méthodo Tradicional,85,15.0,Mendoza Province,Valle de Uco,Sparkling Blend,Cruzat
747,US,Cross Creek Vineyard,85,65.0,California,Moon Mountain District Sonoma County,Cabernet Sauvignon,Spann Vineyards
751,Spain,Herència del Padrí,89,26.0,Catalonia,Priorat,Red Blend,Bernard Magrez
753,US,La Presa Vineyard,89,25.0,California,Santa Ynez Valley,Riesling,Kaena
754,US,Bien Nacido,89,36.0,California,Santa Maria Valley,Chardonnay,La Fenêtre
755,France,La Demoiselle de Laballe,89,14.0,Southwest France,Côtes de Gascogne,Gros Manseng,Laudet
757,Italy,Ad Astra,89,23.0,Tuscany,Toscana,Red Blend,Nittardi
759,Italy,Oliviero Toscani,89,28.0,Tuscany,Toscana,Red Blend,OT
761,US,The Truant,89,36.0,California,Sierra Foothills,G-S-M,Prospect 772
762,US,Reserve Rêve Estate,89,45.0,Oregon,Willamette Valley,Pinot Noir,Provincial Vineyards
765,Italy,Cerviolo,89,45.0,Tuscany,Toscana,Red Blend,San Fabiano Calcinaia
767,US,Grande Cuvée,89,28.0,Oregon,Willamette Valley,Pinot Noir,Soléna
769,Italy,Scipio,89,110.0,Tuscany,Toscana,Cabernet Franc,Tenuta Sette Cieli
772,US,Grenache,89,18.0,Oregon,Umpqua Valley,Rosé,Abacela
773,US,Faith,89,39.0,California,California,Red Blend,Aver Family Vineyards
774,Italy,I Sodi di San Niccolò,89,90.0,Tuscany,Toscana,Red Blend,Castellare di Castellina
779,France,CSV,89,20.0,Southwest France,Côtes du Lot,White Blend,Clos Troteligotte
781,Italy,Tradizione,87,87.0,Tuscany,Brunello di Montalcino,Sangiovese,Tenuta Vitanza
782,US,Copeland Vineayard,87,28.0,Washington,Yakima Valley,Cabernet Sauvignon,Two Mountain
784,US,Intrepide,87,36.0,Washington,Columbia Valley (WA),Bordeaux-style Red Blend,Ott & Murphy
787,France,Les Hauts de Larrivet Haut-Brion,87,35.0,Bordeaux,Pessac-Léognan,Bordeaux-style Red Blend,Château Larrivet Haut-Brion
789,France,Dame de Coeur,87,30.0,Bordeaux,Bordeaux Supérieur,Bordeaux-style Red Blend,Château Peyfaures
790,US,Serres Ranch,87,28.0,California,Sonoma Valley,Bordeaux-style Red Blend,Highway 12
791,Italy,Greppicante,87,20.0,Tuscany,Bolgheri,Red Blend,I Greppi
793,US,Syzygy,87,32.0,California,Livermore Valley,Red Blend,Entropy Cellars
794,US,Canoe Ridge Vineyard,87,28.0,Washington,Horse Heaven Hills,Merlot,Chateau Ste. Michelle
796,US,Cockburn Ranch Vineyard,87,26.0,Washington,Walla Walla Valley (WA),Syrah,College Cellars
797,US,Estate,87,32.0,California,Calistoga,Sauvignon Blanc,Coquerel Family Wine Estates
798,US,Bogle Vineyards,87,11.0,California,California,Cabernet Sauvignon,Bogle
799,US,Reserve Nellie Mae,87,26.0,Washington,Columbia Valley (WA),Rhône-style White Blend,Cairdeas
800,US,Lot 423,87,19.0,California,Napa Valley,Syrah,Cameron Hughes
802,US,Bona Vita,87,28.0,Washington,Columbia Valley (WA),Bordeaux-style Red Blend,Hamilton
803,US,Buttner Vineyard,87,28.0,California,Livermore Valley,Pinot Blanc,Las Positas
805,US,Cellar 1879 Blend,87,25.0,California,Napa Valley,Red Blend,Markham
807,US,Estate,87,18.0,New York,Finger Lakes,Gewürztraminer,Rooster Hill
808,US,Block 007 Estate Vineyard,87,25.0,California,Dry Creek Valley,Cabernet Sauvignon,Pedroncelli
809,France,Mission St Vincent Réserve,87,10.0,Bordeaux,Bordeaux,Bordeaux-style Red Blend,Producta Vignobles
810,Italy,Bianco Dry,90,22.0,Sicily & Sardinia,Noto,Moscato,Planeta
812,US,Guadalupe Vineyard,90,48.0,Oregon,Dundee Hills,Pinot Noir,Soléna
815,France,Bastion Premier Cru,90,59.0,Burgundy,Beaune,Chardonnay,Chanson Père et Fils
816,France,Rosenberg,90,24.0,Alsace,Alsace,Sylvaner,Domaine Barmès-Buecher
818,France,L'Aplomb,90,20.0,Alsace,Alsace,White Blend,Domaine Rieflé-Landmann
819,France,Réserve,90,20.0,Alsace,Alsace,Pinot Blanc,Domaine Weinbach
822,US,Circle S Vineyard,90,70.0,California,Napa Valley,Cabernet Sauvignon,Tetra
823,US,Dry,90,25.0,California,Oak Knoll District,Riesling,Trefethen
824,Italy,Rosato,90,36.0,Sicily & Sardinia,Etna,Nerello Mascalese,Girolamo Russo
825,Australia,The Dead Arm,90,65.0,South Australia,McLaren Vale,Shiraz,D'Arenberg
827,US,Symphonia,90,50.0,California,Napa Valley,Cabernet Sauvignon,Levendi
829,US,Estate,90,22.0,California,Amador County,Mourvèdre,Morse
830,US,"Estate Grown, Produced and Bottled",90,26.0,California,Sierra Foothills,Barbera,Naggiar
831,US,Howell Mountain,90,80.0,California,Napa Valley,Red Blend,Paraduxx
834,Spain,Reserva,90,21.0,Northern Spain,Rioja,Tempranillo Blend,Beronia
835,US,Version Red Anna's Vineyard Reserve,90,50.0,California,Adelaida District,Rhône-style Red Blend,Adelaida Cellars
836,US,Bailey Ranch Riserva,90,40.0,California,Adelaida District,Zinfandel,Bella Luna
837,US,Made with Organically Grown Grapes,90,22.0,California,Sierra Foothills,Syrah,Chacewater
839,US,Del Arroyo Vineyard,90,50.0,California,Livermore Valley,Cabernet Franc,Occasio
840,US,Estate Grown,90,55.0,California,Moon Mountain District Sonoma County,Cabernet Sauvignon,Korbin Kameron
841,Spain,Leopardi Brut Nature Gran Reserva,90,35.0,Catalonia,Cava,Sparkling Blend,Llopart
842,US,Topaz Impérial Rosé,90,37.0,New York,North Fork of Long Island,Champagne Blend,Sparkling Pointe
843,US,Stymie Founder's Reserve,90,42.0,California,Lake County,Merlot,Steele
844,Spain,Brut Reserva Special Edition,90,25.0,Catalonia,Cava,Sparkling Blend,Torelló
847,France,En Pimont,90,45.0,Burgundy,Chassagne-Montrachet,Chardonnay,Au Pied du Mont Chauve
848,France,Vieilles Vignes,90,20.0,Loire Valley,Cour-Cheverny,Romorantin,Benoît Daridan
850,US,Geza's Selection,90,48.0,California,Sonoma Coast,Pinot Noir,Buena Vista
853,France,Les Brunettes et Planchots,90,80.0,Burgundy,Aloxe-Corton,Pinot Noir,Château de Santenay
855,US,The Diva,90,45.0,California,Santa Lucia Highlands,Pinot Noir,Chateau Lettau
858,Spain,Lapola,90,36.0,Galicia,Ribeira Sacra,Godello,Dominio Do Bibei
859,Spain,Viña AB Amontillado Seco,90,26.0,Andalucia,Jerez,Palomino,González Byass
860,Italy,Riserva,90,25.0,Tuscany,Chianti Classico,Red Blend,Il Brunone
862,Italy,Riserva,90,22.0,Tuscany,Chianti Classico,Sangiovese,Luiano
864,Spain,Valcortes Crianza,90,30.0,Northern Spain,Rioja,Tempranillo,Maset del Lleó
865,Italy,Riserva,90,30.0,Tuscany,Vino Nobile di Montepulciano,Red Blend,Salcheto
867,Italy,Il Palei,90,22.0,Tuscany,Chianti Classico,Sangiovese,Villa a Sesta
